custom_id,row_index,label,coverage,vote_share,mixed,disagreement,sort_group,fully_observed,gpt-4.1-mini,gpt-4.1-nano,gpt-5-nano,gpt-5.4-nano,gpt-5-mini,gpt-5.4,gpt-5.1,gpt-5.2
3736869449476460144,604,True,8,0.625,True,0.234375,1,True,False,False,True,False,True,True,True,True
3737311349333040752,605,True,8,0.625,True,0.234375,1,True,True,False,False,False,True,True,True,True
3737524228766339823,606,True,8,0.625,True,0.234375,1,True,True,False,False,False,True,True,True,True
3738378441004479887,607,True,8,0.625,True,0.234375,1,True,False,True,False,True,True,False,True,True
3738413588089152803,608,True,8,0.625,True,0.234375,1,True,False,False,True,False,True,True,True,True
7553187843527544086,609,True,8,0.625,True,0.234375,1,True,False,False,True,True,True,True,True,False
7553359187242224918,610,True,8,0.625,True,0.234375,1,True,False,False,True,True,False,True,True,True
7553564371436227862,611,True,8,0.625,True,0.234375,1,True,False,False,True,True,False,True,True,True
7553613552867757334,612,True,8,0.625,True,0.234375,1,True,False,False,True,False,True,True,True,True
7553646753573080342,613,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
7553676605588081942,614,True,8,0.625,True,0.234375,1,True,False,False,True,False,True,True,True,True
7554023326809738518,615,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
7554699565203492118,616,True,8,0.625,True,0.234375,1,True,True,False,False,False,True,True,True,True
7555137038270631190,617,True,8,0.625,True,0.234375,1,True,False,False,True,True,False,True,True,True
7555182326934818070,618,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
7555462226220453142,619,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
7555613581270699286,620,True,8,0.625,True,0.234375,1,True,False,False,True,True,False,True,True,True
7555823301214424342,621,True,8,0.625,True,0.234375,1,True,True,False,False,True,False,True,True,True
7556181973899808022,622,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
7556642288500346135,623,True,8,0.625,True,0.234375,1,True,False,False,True,False,True,True,True,True
7557265694958800150,624,True,8,0.625,True,0.234375,1,True,False,False,True,True,False,True,True,True
7558054638813973782,625,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
7558579072159370499,626,True,8,0.625,True,0.234375,1,True,False,False,False,True,True,True,True,True
3730285556434477993,627,True,6,0.6666666666666666,True,0.22222222222222224,1,False,,False,False,True,True,True,True,
3730391353659129292,628,True,6,0.6666666666666666,True,0.22222222222222224,1,False,False,,,True,True,False,True,True
3734570741120140338,629,True,6,0.6666666666666666,True,0.22222222222222224,1,False,True,False,,True,False,True,True,
3731139257512559947,630,True,7,0.7142857142857143,True,0.20408163265306123,1,False,False,False,True,True,True,,True,True
3731651138803275112,631,True,7,0.7142857142857143,True,0.20408163265306123,1,False,False,False,True,True,,True,True,True
3734568720891642157,632,True,7,0.7142857142857143,True,0.20408163265306123,1,False,False,True,,True,False,True,True,True
7553379364692446486,633,True,7,0.7142857142857143,True,0.20408163265306123,1,False,False,False,True,True,True,True,True,
3730440877962208823,634,False,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3732390924128193822,635,False,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
3733954954261089807,636,False,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
$hash_+K43nCPqdQEoOaFFSPq7tA==,637,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
$hash_AZnzm5yY/WXRhjDMETaXHg==,638,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
$hash_ETQ9mqzR6D4NxhmN0Trj/g==,639,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
$hash_YERsa0hu3OQ4DE6VtacqGQ==,640,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
$hash_o1JQo82CoVIT0Z05ORyzoA==,641,True,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
$hash_p5E3G1l5twN516qzgeB77A==,642,True,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
$hash_uAyO93yO6i9yJ+uvAO3V4g==,643,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
$hash_uxIlz1V2FnAApuTSIZS+1A==,644,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
$hash_yyYpOFrrs7dQEVOdTzP7jg==,645,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3728053471258919914,646,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
3728054465501890759,647,True,8,0.75,True,0.1875,1,True,False,True,True,True,True,True,False,True
3728059624294504574,648,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3728971297868001696,649,True,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
3729698739884717397,650,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730006817502695152,651,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730170331303514116,652,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730213353957405773,653,True,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
3730227812167920331,654,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730263743797143912,655,True,8,0.75,True,0.1875,1,True,False,True,True,True,True,True,False,True
3730290216834819395,656,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730292465820281107,657,True,8,0.75,True,0.1875,1,True,True,False,True,False,True,True,True,True
3730309888623881915,658,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730324231474125976,659,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
3730372532055367411,660,True,8,0.75,True,0.1875,1,True,True,True,True,False,False,True,True,True
3730374289351541355,661,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730376271713572497,662,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730378812539370309,663,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730400562731712541,664,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730419170165291494,665,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730422332662766213,666,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730447154176068859,667,True,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
3730467244615665463,668,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730513926270673168,669,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730535154372974811,670,True,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
3730763766867729554,671,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3730814206208663388,672,True,8,0.75,True,0.1875,1,True,True,True,False,True,False,True,True,True
3730895236588412653,673,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730909776142960594,674,True,8,0.75,True,0.1875,1,True,True,True,True,False,False,True,True,True
3730921131642476390,675,True,8,0.75,True,0.1875,1,True,True,True,False,False,True,True,True,True
3731011569057304109,676,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3731225741938397134,677,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3731228768984381971,678,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3731241207100639418,679,True,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
3731706502232014424,680,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3732296377167616981,681,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3733124830246471364,682,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
3733590505448601119,683,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3733717300902268127,684,True,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
3733754093429880136,685,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3733842087553543799,686,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3733925755496170163,687,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3733931742286611083,688,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3733944523924733989,689,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3734056168285854563,690,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3734395846050749702,691,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
3734465421660163876,692,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
3734488552391318729,693,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3734511737387893276,694,True,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
3735100426509376944,695,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3735164945131121480,696,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3735428033143509259,697,True,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
3736570764741722242,698,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3737491335591908978,699,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
3737502045847422874,700,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
3738403441967149298,701,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7553700748945657110,702,True,8,0.75,True,0.1875,1,True,True,False,True,True,False,True,True,True
7553710930006183190,703,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
7553711064056073494,704,True,8,0.75,True,0.1875,1,True,False,True,False,True,True,True,True,True
7553720866643692822,705,True,8,0.75,True,0.1875,1,True,True,False,True,False,True,True,True,True
7554711391127506198,706,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7554727239129173270,707,True,8,0.75,True,0.1875,1,True,False,True,True,True,False,True,True,True
7554742802203086102,708,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7554801021671771414,709,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7555071903812177174,710,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7555261523799723286,711,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7555519824697330966,712,True,8,0.75,True,0.1875,1,True,True,True,False,True,True,True,False,True
7555619940577856790,713,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7556294551443393814,714,True,8,0.75,True,0.1875,1,True,False,True,True,False,True,True,True,True
7556541074353704214,715,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7556551612311866646,716,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7556968819269356822,717,True,8,0.75,True,0.1875,1,True,True,False,True,True,False,True,True,True
7557016308940803350,718,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
7557045899042540822,719,True,8,0.75,True,0.1875,1,True,True,False,False,True,True,True,True,True
7557654164801604886,720,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7557812198773640470,721,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
7558183086450691331,722,True,8,0.75,True,0.1875,1,True,False,False,True,True,True,True,True,True
3730223495868100901,723,True,7,0.8571428571428571,True,0.12244897959183677,1,False,True,False,,True,True,True,True,True
3730287483943398442,724,True,7,0.8571428571428571,True,0.12244897959183677,1,False,False,True,True,True,,True,True,True
3730309483739326021,725,True,7,0.8571428571428571,True,0.12244897959183677,1,False,True,False,True,True,True,True,,True
3732536202931903266,726,True,7,0.8571428571428571,True,0.12244897959183677,1,False,False,True,,True,True,True,True,True
3733816952591228395,727,True,7,0.8571428571428571,True,0.12244897959183677,1,False,,True,False,True,True,True,True,True
3734425707439340866,728,True,7,0.8571428571428571,True,0.12244897959183677,1,False,True,False,True,True,,True,True,True
3737452897664255316,729,True,7,0.8571428571428571,True,0.12244897959183677,1,False,False,True,True,True,True,,True,True
7554360550109613334,730,True,7,0.8571428571428571,True,0.12244897959183677,1,False,,False,True,True,True,True,True,True
$hash_+6XBHtsgU2P08BSulhhjSQ==,731,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_+SjkHm9dxIlTbCN7NUiFNA==,732,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_+Ywgx/yx8x2wlf/XYLLJXA==,733,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_/mXnVM68NxVMXRBW3HRWBg==,734,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_0/8Y2fE8S7l81NLvUc67tQ==,735,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_1iiULM6KMdhzPNxFHXahug==,736,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_2LvueMa3O4nwSARsmPOTyA==,737,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_3fQqeFGVt3dqMbA07S7x3A==,738,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_7IFQC1j4O5EKgLOzv5JMSw==,739,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_HsMX8oGsRjJ3BHcwro8sNQ==,740,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_Jl8D8eXHFeKBXpPaAaD5Vg==,741,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_U9ntUUqT7RuOXEidQgg/Hg==,742,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_UFTRdw5SDPoGJwzLL+5xag==,743,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_fn0fKEcDmPEdNKQaqv1QUw==,744,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_gc4scuh86X3Zn+YbNB+7Ag==,745,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_mjmCAZN1ux87BJhR2PLmtQ==,746,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_nagw6XfkGGRALqwc6XkN+A==,747,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_pYXGwBAad8DMJvdhDOqmhw==,748,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_pg+X9MqQuBqX5UVIv30t/A==,749,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_tpjkMEv5Hw1V76ldrFyC5w==,750,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_wjWYhyzLVvIL8G3L7b6lug==,751,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_xHcv7R3HfvkOqmj6+S0q0A==,752,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_xZmaGlDz1QdOGDeN/WVlrg==,753,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
$hash_yZK5Z+r0CtD27oGPEfYSBQ==,754,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3728056579707916251,755,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3728060961388264101,756,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3729408947133130782,757,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3729874658079019402,758,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730036659598452335,759,True,8,0.875,True,0.109375,1,True,True,True,True,True,False,True,True,True
3730038724135545709,760,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730076574474078536,761,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730083897175445890,762,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730099052487380453,763,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730152238115983869,764,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730165818987123735,765,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730169942860696385,766,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730188560243691178,767,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730193331272609399,768,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730197310022877717,769,True,8,0.875,True,0.109375,1,True,True,True,True,True,False,True,True,True
3730197996102277745,770,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730199944574466093,771,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730204104468508179,772,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730206693645922242,773,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730224668805433566,774,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730233940549344855,775,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730236178160216925,776,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730254363403751259,777,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730254671357984606,778,True,8,0.875,True,0.109375,1,True,True,True,False,True,True,True,True,True
3730255515881064130,779,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730258624187732069,780,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730259541071031285,781,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730286222405806348,782,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730295820273611712,783,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730296052982238109,784,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730302370619189003,785,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730305860984642903,786,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3730321272752705618,787,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730356914967317912,788,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730365073098367557,789,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730370582442199306,790,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730372137790754882,791,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3730372306603409047,792,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730373743102165075,793,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730374131955814214,794,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730375134654519076,795,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730375295178962597,796,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730375873968072474,797,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730376103211630426,798,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3730376544402030022,799,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730379212180696282,800,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730380698113552190,801,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730381929183754319,802,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730384004701501216,803,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730384560497473588,804,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730384766311611680,805,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730389060993986657,806,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730397829748380419,807,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730400694835013431,808,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730402584528327248,809,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730407719925476339,810,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730422548392576735,811,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730425773040616754,812,True,8,0.875,True,0.109375,1,True,True,True,False,True,True,True,True,True
3730428657832344384,813,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730432087691137465,814,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730448308121432751,815,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730503761475572074,816,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730512498831588750,817,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3730514419436910166,818,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730520972164872662,819,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730561523031125162,820,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730666309756399408,821,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730717584149472144,822,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730785120421689230,823,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730800763346286166,824,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730804035365395609,825,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730811625629566735,826,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730815502961701047,827,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730815913374277143,828,True,8,0.875,True,0.109375,1,True,True,True,True,True,False,True,True,True
3730824003045217173,829,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730913418577240387,830,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730925338630049058,831,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730969260458521361,832,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3730969415958174412,833,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3730984244038741585,834,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731003811725590699,835,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731004497477547025,836,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731005845392605797,837,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731071089393858977,838,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731262229162030016,839,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731526808568176476,840,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731527377717693903,841,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731536716981895647,842,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731560620941380277,843,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731580935532635668,844,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731605750436133497,845,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731687691700928689,846,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3731702100930366895,847,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3731843479131800975,848,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732250750915598772,849,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732251757699582077,850,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732370725878416182,851,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3732414707769378972,852,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732430723383862811,853,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732480804388684630,854,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732565787958682127,855,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3732922654937080422,856,True,8,0.875,True,0.109375,1,True,True,True,False,True,True,True,True,True
3732954521161719504,857,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
3732956708130786336,858,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3732958202351601317,859,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733006165366807874,860,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733023556327306806,861,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733600962058133546,862,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3733757455625916959,863,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3733776839585078767,864,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3733834421691266822,865,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733912735244129824,866,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733926866022333336,867,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733929845806613018,868,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3733930475975624834,869,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733931058044351184,870,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733940499834050920,871,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733956345897609508,872,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733965905731576510,873,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3733986320818423714,874,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3734015546846089079,875,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3734054056445361019,876,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3734068425468163298,877,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3734411458675635484,878,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3734565152058597593,879,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3734626897591433498,880,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3735157702088548818,881,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3735192386583419431,882,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3735218025323326801,883,True,8,0.875,True,0.109375,1,True,True,True,True,True,False,True,True,True
3735314735915899230,884,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3735984333714944959,885,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3735988888645970028,886,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3736011273168276078,887,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3736136703476777506,888,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3736667449580867191,889,True,8,0.875,True,0.109375,1,True,True,True,True,True,True,True,False,True
3737355460417465085,890,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3737654290400796454,891,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
3737696787130751262,892,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
3738009427397176054,893,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7553694569427143958,894,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
